day,_0_to_1,_1_to_10,_10_to_100,_100_to_1000,_1000_to_100000,More_10000
2014-08-28 00:00:00 UTC,14837.333530499993,55952.29925697999,118512.40806614,399076.79343588994,19197.488446350002,46395.02097758
2014-08-21 00:00:00 UTC,13994.351225859986,52948.129695229953,90794.95217529,374951.22739867005,65954.644355780008,35395.1400512
2014-08-14 00:00:00 UTC,14154.035240220015,61329.216199380018,218885.76227058005,335249.11096033989,60755.87879348,11999.9999
2014-08-07 00:00:00 UTC,13658.166301019995,42779.227169999976,95124.414431809986,276441.67166743,70643.78499238,
2014-07-31 00:00:00 UTC,13157.776354829999,42494.930232120008,102265.23948821999,310342.22190305992,121859.93840801001,35395.31382936
2014-07-24 00:00:00 UTC,11896.054365190012,36147.25304452,82175.207826469967,184387.28284519,83684.82958771,14122.85635402
2014-07-17 00:00:00 UTC,13606.076269229992,37500.324683639985,99893.016852039989,189499.73609907,149785.0035658,
2014-07-10 00:00:00 UTC,12169.721628070007,36270.053208730016,120121.70535655,158482.14816182,118512.84092833,
2014-07-03 00:00:00 UTC,11255.39623917,33170.186229639985,73962.801444759985,169496.57807832,75003.461171159986,
2014-06-26 00:00:00 UTC,12237.98620212001,37522.298832730026,85751.594903509977,178812.52712150998,72510.329951939988,22850.984049979998
2014-06-19 00:00:00 UTC,12175.880915009997,34355.281873670006,82715.29698627,152773.53614608,67940.77769928,
2014-06-12 00:00:00 UTC,12625.696618850016,39931.675606270015,71495.921906099989,145606.23213027997,35345.999847880004,
2014-06-05 00:00:00 UTC,13008.34771356001,38004.65424313,87775.846634339992,120877.48534398,49125.491902000009,
2014-05-29 00:00:00 UTC,11222.474331130004,37697.421204249993,123280.25713026998,146771.50714573,65824.58744925,
2014-05-22 00:00:00 UTC,11694.54467766999,38250.84066861,100010.4729621,156271.08268755997,74562.077910200009,
2014-05-15 00:00:00 UTC,11643.713466620002,39988.929838600008,97231.743978629966,86435.837111880013,47792.62006948,
2014-05-08 00:00:00 UTC,11617.701260060014,38522.213861499993,77577.3402829,116573.28531381,92918.73281361,
2014-05-01 00:00:00 UTC,11390.187044480004,36264.41272349,102653.30604889998,91927.63172544,67249.39121709,
2014-04-24 00:00:00 UTC,10821.82993967,35721.87286574,84732.78148713,109150.86228649001,93571.346976890025,
2014-04-17 00:00:00 UTC,10305.149398060003,29889.88010302,62646.217903379984,116076.14211447001,57380.27233040001,
2014-04-10 00:00:00 UTC,10980.579315710011,35889.312281849983,81750.99077702,136103.57755845998,61783.34170207,19960.23113022
2014-04-03 00:00:00 UTC,11431.879101909994,37147.434883570008,84146.38454115999,336597.48262666009,160617.43521524002,
2014-03-27 00:00:00 UTC,10312.017311479993,35826.580066569994,93400.614447510015,114583.9661623,43715.424475,
2014-03-20 00:00:00 UTC,12087.465505269989,40832.559617570005,73462.740417940018,136220.35124309,58599.84922754,
2014-03-13 00:00:00 UTC,10563.72390989,33761.738488660005,59781.336567889994,103818.17159844,80388.44562843,
